"Data Source","World Development Indicators",

"Last Updated Date","2015-09-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Nepal","NPL","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","0","","","","","","","","","","","","","","","",
"Nepal","NPL","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48170","47253","46336","45419","44502","43585","42668","41751","40834","39917","39000","38472","37944","37416","36888","36360","36360","36360","36360","36360","36360","36360","36360","","","",
"Nepal","NPL","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.6853146853147","33.0440559440559","32.4027972027972","31.7615384615385","31.1202797202797","30.479020979021","29.8377622377622","29.1965034965035","28.5552447552448","27.913986013986","27.2061388210673","26.8378095570283","26.4694802929892","26.1011510289501","25.7328217649111","25.364492500872","25.364492500872","25.364492500872","25.364492500872","25.364492500872","25.364492500872","25.364492500872","25.364492500872","","","",
"Nepal","NPL","Agricultural irrigated land (% of total agricultural land)","AG.LND.IRIG.AG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.4114057732927","27.4242779995304","27.4242779995304","27.4242779995304","27.4242779995304","27.4242779995304","27.4242779995304","27.4242779995304","","","","","","","",
"Nepal","NPL","Average precipitation in depth (mm per year)","AG.LND.PRCP.MM","","","1500","","","","","1500","","","","","1500","","","","","1500","","","","","1500","","","","","1500","","","","","1500","","","","","1500","","","","","1500","","","","","1500","","","","","1500","","1500","",
"Nepal","NPL","Land area (sq. km)","AG.LND.TOTL.K2","","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143350","143350","143350","143350","143350","143350","143350","143350","143350","143350","143350","143350","143350","143350","143350","",
"Nepal","NPL","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","0.996677740863787","1.05204872646733","1.10132158590308","1.19047619047619","1.24584717607973","1.7718715393134","2.3089609675646","2.80373831775701","3.35349092908191","4.06554019457245","4.09626216077829","4.37956204379562","4.94226327944573","5.68807339449541","8.76993166287016","7.14932126696833","7.82022471910112","8.52678571428572","9.2239467849224","11.0748898678414","10.5815478793179","11.3292522955837","11.7621337997376","12.1119370354176","12.1687800612156","13.9921294271972","15.7411456055969","17.5688675120245","19.6764320069961","21.8627022299956","23.8468158347676","33.5628227194492","43.4595524956971","53.3562822719449","63.2530120481928","73.1497418244406","83.2616179001721","93.3734939759036","103.270223752151","111.724723874257","","","","","","","","","","","","","","","",
"Nepal","NPL","Cereal production (metric tons)","AG.PRD.CREL.MT","","3167000","3177026","3181578","3280500","3335000","3126325","3165429","3291912","3416913","3555902","3450714","3216502","3708825","3755148","3851585","3733322","3534858","3648730","3193100","3792060","3933530","3221180","4310790","4309680","4373360","3999390","4759120","5306800","5672510","5847090","5519720","4901750","5772620","5374592","6077793","6378420","6350360","6389950","6589948","7115587","7120004","7220775","7366903","7754058","7774590","7663744","7336809","8077057","8122431","7770976","8615383","9457722","8580285","","",
"Nepal","NPL","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","28.21","28.34","28.78","29.28","30.42","28.57","29.31","30.17","31.25","32.49","32.44","30.26","34.24","34.85","36.38","35.07","34.09","35.32","33.02","37.09","38.78","32.88","44.48","44.94","46.7","43.92","51.06","56.24","59.67","62.82","66.37","62.01","71.18","68.01","74.89","73.92","75.69","76.14","79.65","85.01","88.22","90.25","93.94","98.42","100.25","101.33","99.11","107.52","113.01","113.56","123.97","138.07","130.09","","",
"Nepal","NPL","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","28.4","28.66","29.21","29.7","30.56","29.29","30.31","31.1","32.17","33.19","33.53","32.2","35.52","36.59","38.29","37.63","37.32","38.46","37.15","40.7","42.83","39.8","49.1","49.41","50.81","48.99","54.78","59.31","62.18","65.34","68.47","65.29","72.4","70.91","76.57","76.11","78.69","79.68","82.92","87.2","89.29","91.36","94.75","98.48","100.49","101.03","100.39","107.15","112.21","113.37","121.61","140.29","130.36","","",
"Nepal","NPL","Livestock production index (2004-2006 = 100)","AG.PRD.LVSK.XD","","30.01","30.68","31.59","32.03","32.64","32.92","33.93","34.86","35.84","36.44","37.77","39.07","40.3","41.78","43.79","45.04","46.58","47.85","48.94","51.24","54.08","58.45","61.04","60.9","61.32","62.77","63.64","66.16","67.64","70.67","71.97","72.24","72.8","76.29","78.05","79.25","83.47","85.97","88.13","89.22","91.28","93.3","95.68","97.54","100.36","102.1","105.4","107.83","112.31","114.93","120.01","150.86","135.54","","",
"Nepal","NPL","Surface area (sq. km)","AG.SRF.TOTL.K2","","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","147180","",
"Nepal","NPL","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1846.647","1842.288","1843.859","1883.18","1867.301","1741.976","1738.206","1723.993","1750.93","1782.505","1716.924","1630.104","1772.791","1767.583","1789.614","1709.541","1604.333","1634.047","1456.886","1687.137","1700.92","1381.514","1745.259","1666.201","1659.058","1524.745","1684.072","1780.351","1886.906","1920.082","1848.23","1725.956","1858.832","1773.068","1891.284","1957.898","1946.566","1960.246","2003.1","2136.338","2176.96","2165.631","2200.916","2311.178","2311.599","2273.478","2213.329","2356.193","2369.144","2289.923","2476.529","2714.202","2569.658","","",
"Nepal","NPL","Trade in services (% of GDP)","BG.GSR.NFSV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.0252412893989","9.71435028998352","11.9501045605522","12.5576256331318","12.0301919735473","9.62717765396167","8.7007601685491","9.66069428017177","11.2978649816336","","",
"Nepal","NPL","Communications, computer, etc. (% of service imports, BoP)","BM.GSR.CMCP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.4075951907789","18.7734717731281","18.117167735254","12.7487730015535","13.0622148554207","18.0665977643174","19.0742069457409","12.4537220010975","15.2842451442874","","",
"Nepal","NPL","Primary income payments (BoP, current US$)","BM.GSR.FCTY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91557152.23","96055936.85","87608819.96","84624793.02","52293548.91","116087074.1","140320800.2","121934818.1","90587988.27","","",
"Nepal","NPL","Imports of goods and services (BoP, current US$)","BM.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2711192466","2933864708","3655163051","4371089323","5101053816","5878849339","6447235614","6847432219","7527572474","","",
"Nepal","NPL","Insurance and financial services (% of service imports, BoP)","BM.GSR.INSF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.05314092070819","5.8231922063219","4.24786323030766","3.5818948204364","3.19703945123976","3.44296997163551","4.34068733944208","3.4527281732775","2.99695388171733","","",
"Nepal","NPL","Goods imports (BoP, current US$)","BM.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2276461353","2441024153","2932574156","3519343419","4259355806","5009190071","5665081713","5951159563","6542960741","","",
"Nepal","NPL","Service imports (BoP, current US$)","BM.GSR.NFSV.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","434731112.9","492840555.2","722588894.6","851745903.2","841698010","869659268.5","782153901.1","896272656.2","984611732.6","","",
"Nepal","NPL","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nepal","NPL","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2802749618.23","3029920644.85","3742771870.96","4455714116.02","5153347364.91","5994936413.1","6587556414.2","6969367037.1","7618160462.27","","",
"Nepal","NPL","Transport services (% of service imports, BoP)","BM.GSR.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.9990882932272","37.8112965408006","39.7664814042106","38.9697680908082","32.2284602288652","32.2967348562215","35.6596818487696","37.9930792314626","38.8576183821923","","",
"Nepal","NPL","Travel services (% of service imports, BoP)","BM.GSR.TRVL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.5401755837844","37.5920394831988","37.8684876345178","44.6995640800401","51.5122854573459","46.1936973997765","40.9254238647689","46.1004706036462","42.861182588756","","",
"Nepal","NPL","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nepal","NPL","Secondary income, other sectors, payments (BoP, current US$)","BM.TRF.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60495691.69","68886315.13","41415751.78","51051662.11","108983491.9","53272708.44","52063277.83","78039307.89","54496869.38","","",
"Nepal","NPL","Personal remittances, paid (current US$)","BM.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3005676.27","8713303.566","9062519.073","17992223.74","21802417.76","24058675.77","26947868.35","16732551.57","24304800.03","34089614.87","26189754.49","63611103.06","65787634.3510734","79166536.1684091","3953399.49795159","5286468.44301793","12297855.7676319","32360885.5158964","39162790.8580109","50328231.5553872","27808680.5026527","","",
"Nepal","NPL","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","153094707.2","150080619.4","5659482.662","733341812.3","21414155.63","-127615743","288604650.2","576932972.9","1160160087","","",
"Nepal","NPL","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.88302374686174","1.65950180311996","0.0548101106633479","5.84548564116829","0.166582495871679","-0.797465992740284","1.52591278910335","3.06040658715169","6.02860783875599","","",
"Nepal","NPL","Net financial account (BoP, current US$)","BN.FIN.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","332462418.9","304749253.6","98772204.54","739685089.8","160447743.7","-117630255","756802306","834958520.4","1390192244","","",
"Nepal","NPL","Net primary income (BoP, current US$)","BN.GSR.FCTY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48303307.75","62118346.83","136661712.7","151009352.4","157894962.8","93466889.05","147390686.3","125532200.4","237586228","","",
"Nepal","NPL","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1427964920","-1699390032","-2218897887","-2660852936","-3559207098","-4307317702","-4584800479","-4918227656","-5339974549","","",
"Nepal","NPL","Net trade in goods (BoP, current US$)","BN.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1373580774","-1592247110","-2007642247","-2532770344","-3422290507","-4108603329","-4666117423","-4946869468","-5544939947","","",
"Nepal","NPL","Net errors and omissions (BoP, current US$)","BN.KAC.EOMS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","139085624.2","108357461.4","17724581.87","-107245490.3","7031526.953","-175131659.7","278652109.9","56460630.22","63097623.82","","",
"Nepal","NPL","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2451784.707","6647983.904","-5741706.053","-995123.9307","-38271269.97","-87741711.63","-94022157.12","-91996607.25","-74244986.77","","",
"Nepal","NPL","Portfolio Investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nepal","NPL","Reserves and related items (BoP, current US$)","BN.RES.INCL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","170889380.1","307726446.4","-31991335.1","831153764","393923.4997","162016328.6","999661654.4","717182855.9","1444539886","","",
"Nepal","NPL","Net secondary income (BoP, current US$)","BN.TRF.CURR.CD","","","","","","","","","","","","","","","","","46888000","48680000","57820799.1748379","81191666.6666667","108141666.666667","126544754.025858","142576434.997193","132516967.428721","117720854.293873","118714338.211063","111070772.104574","140279228.211407","124856670.970411","97567430.4650461","108576171.616733","111201089.661487","128969003.093175","152484008.390075","151980108.704051","230105091.02403","263612990.2159","245597566.509265","301963548.633447","333194903.064894","340325616.871514","390472515.594257","954434808.399448","1057373869.17992","1174037797.97565","1532756320","1787352305","2087895657","3243185396","3422726291","4086235070","4726014443","5369628428","6262548409","","",
"Nepal","NPL","Net capital account (BoP, current US$)","BN.TRF.KOGT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40282087.46","46311172.74","75388140","113588767.7","132002061.1","185117147.7","189545545.8","201564917.3","166934533.1","","",
"Nepal","NPL","Grants, excluding technical cooperation (BoP, current US$)","BX.GRT.EXTA.CD.WD","","","","","","","","","","","8960000","7800000","15420000","16120000","12610000","8020000","5910000","20470000","24460000","51820000","78810000","63720000","74750000","72200000","53970000","77630000","108130000","130760000","157160000","170140000","142940000","141920000","157650000","146530000","170020000","171140000","141610000","139670000","116730000","146480000","143280000","184330000","204860000","221560000","266500000","321620000","314940000","442160000","709950000","764050000","684530000","744300000","651840000","688390000","","",
"Nepal","NPL","Technical cooperation grants (BoP, current US$)","BX.GRT.TECH.CD.WD","","","","","","","","","","","7830000","10830000","10050000","12490000","13780000","22960000","19850000","23430000","29620000","35020000","47360000","50320000","60140000","65520000","65390000","66980000","72020000","82010000","97590000","98490000","102400000","112020000","122350000","142040000","138340000","138070000","138910000","132530000","137450000","105800000","105950000","119170000","127790000","146960000","113680000","118570000","123160000","96870000","101970000","116700000","122480000","142250000","141580000","132990000","","",
"Nepal","NPL","ICT service exports (BoP, current US$)","BX.GSR.CCIS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103608383.67","87109837.82","99435943.45","131513400.67","147701057.17","198948383.27","350014551.33","383572653.7","500333808.9","","",
"Nepal","NPL","ICT service exports (% of service exports, BoP)","BX.GSR.CCIS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.2404916264892","22.585007064823","19.4464065221027","18.1732856549602","20.9570021404346","29.6519706037534","40.5357695261021","41.4711486273345","42.0598039658009","","",
"Nepal","NPL","Communications, computer, etc. (% of service exports, BoP)","BX.GSR.CMCP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.8857454556449","57.3337591674211","53.051069082139","49.8637280949378","35.7893799823705","42.7780123489539","50.7765641370569","58.3344945145782","60.6990417931118","","",
"Nepal","NPL","Primary income receipts (BoP, current US$)","BX.GSR.FCTY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","139860460","158174283.7","224270532.7","235634145.4","210188511.8","209553963.2","287711486.5","247467018.5","328174216.2","","",
"Nepal","NPL","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1283227546","1234474676","1436265164","1710236387","1541846718","1571531637","1862435135","1929204564","2187597925","","",
"Nepal","NPL","Insurance and financial services (% of service exports, BoP)","BX.GSR.INSF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.01550864503555","0.41610087637932","0.611946168453292","0.100168419150404","0.212644023882358","0.0585594267069466","0.191064721881666","0.133549027800482","0.195015654260266","","",
"Nepal","NPL","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","902880578.6","848777042.7","924931909","986573075.6","837065298.5","900586741.3","998964290.6","1004290096","998020794.2","","",
"Nepal","NPL","Service exports (BoP, current US$)","BX.GSR.NFSV.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","380346966.9","385697633.7","511333255","723663310.9","704781419.5","670944895.8","863470844.2","924914468","1189577130","","",
"Nepal","NPL","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nepal","NPL","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1423088006","1392648959.7","1660535696.7","1945870532.4","1752035229.8","1781085600.2","2150146621.5","2176671582.5","2515772141.2","","",
"Nepal","NPL","Transport services (% of service exports, BoP)","BX.GSR.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.57563753323571","9.10788054959229","7.24455066197484","3.77215287811823","5.42863850570056","5.93692741525436","4.70713793789495","3.59800372481577","2.45234737154034","","",
"Nepal","NPL","Travel services (% of service exports, BoP)","BX.GSR.TRVL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.5231083529379","33.1422594102371","39.0924340917353","46.2639506048226","58.569337482371","51.2265008127363","44.3252331993447","37.9339527209126","36.6535952065588","","",
"Nepal","NPL","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","30000","-10000","250000","","-40000","","410000","300000","300000","-230000","-30000","-600000","950000","650000","1170000","1390000","680000","420000","5940000","2220000","","","","","19160171.0939681","23056467.765552","12024659.8985728","4350000","-484827","20850000","-5952541.12704632","14778085.6065136","-417346.383904296","2451784.70709983","-6647983.90370767","5741706.05320872","995123.930669506","38271269.9748302","87741711.6305985","94022157.1167852","91996607.2504472","74244986.7706964","","",
"Nepal","NPL","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","0.00292940484407735","-0.00102869694167967","0.0205262340032226","","-0.00275332410890171","","0.0255585078102752","0.0162052666387339","0.0154168992941159","-0.0101072985689186","-0.00125238725382844","-0.0245180683678365","0.0368043613054445","0.0248099749082045","0.0410413857073162","0.0470030948689569","0.0195009494805603","0.0119141228469904","0.163746463862392","0.0566113359342816","","","","","0.423749430010865","0.468752021000606","0.247611787038703","0.0864185348910641","-0.0088242581820769","0.347091518145312","-0.0983748686510899","0.233443497646723","-0.00573756077963494","0.0301562928601456","-0.073509433259411","0.0556064154566332","0.00793215735192787","0.297715388957694","0.548294665887946","0.497114692726412","0.488006468775145","0.38580357508382","","",
"Nepal","NPL","Primary income on FDI, payments (current US$)","BX.KLT.DREM.CD.DT","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44808643.493","42057608.752","44895820.25","56596871.120303","55749859.827554","53966789.1785699","44091958.6531935","8775468.05267455","49789051.0278395","58969026.824168","33892423.0723854","24656975.851002","","",
"Nepal","NPL","Portfolio equity, net inflows (BoP, current US$)","BX.PEF.TOTL.CD.WD","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","",
"Nepal","NPL","Secondary income receipts (BoP, current US$)","BX.TRF.CURR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1593277459","1856238620","2129414168","3294358980","3532110976","4139507778","4778077721","5447667736","6317045278","","",
"Nepal","NPL","Personal transfers, receipts (BoP, current US$)","BX.TRF.PWKR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1126343962","1373289505","1647145905","2581293774","2856158161","3331808782","4010460830","4633487631","5403495503","","",
